Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
13919;1000000522507259816;63862092735031;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.192, 0.097, 0.977);(0.000, 0.000, 0.000);63.875;VALID;(-0.192, 0.097, 0.977);(-0.033, 0.000, 0.000);0.283;3.608;12.765;VALID;(-0.192, 0.097, 0.977);(0.033, 0.000, 0.000);0.307;3.763;12.245;2;0.01986084
13920;1000000522512261742;63862092735031;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.194, 0.097, 0.976);(0.000, 0.000, 0.000);63.875;VALID;(-0.194, 0.097, 0.976);(-0.033, 0.000, 0.000);0.283;3.608;12.765;VALID;(-0.194, 0.097, 0.976);(0.033, 0.000, 0.000);0.305;3.738;12.245;2;0
13921;1000000522517263769;63862092735031;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.195, 0.097, 0.976);(0.000, 0.000, 0.000);63.875;VALID;(-0.195, 0.097, 0.976);(-0.033, 0.000, 0.000);0.283;3.608;12.765;VALID;(-0.195, 0.097, 0.976);(0.033, 0.000, 0.000);0.304;3.723;12.245;2;0
13922;1000000522522265925;63862092735031;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.196, 0.098, 0.976);(0.000, 0.000, 0.000);63.875;VALID;(-0.196, 0.098, 0.976);(-0.033, 0.000, 0.000);0.283;3.608;12.765;VALID;(-0.196, 0.098, 0.976);(0.033, 0.000, 0.000);0.303;3.715;12.245;2;0
13923;1000000522527268100;63862092735031;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.098, 0.975);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.098, 0.975);(-0.033, 0.000, 0.000);0.283;3.608;12.765;VALID;(-0.197, 0.098, 0.975);(0.033, 0.000, 0.000);0.303;3.710;12.245;2;0.06726506
13924;1000000522532270267;63862092735031;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.098, 0.975);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.098, 0.975);(-0.033, 0.000, 0.000);0.283;3.608;12.765;VALID;(-0.198, 0.098, 0.975);(0.033, 0.000, 0.000);0.303;3.705;12.245;2;0.0854254
13925;1000000522537272400;63862092735031;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.098, 0.975);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.098, 0.975);(-0.033, 0.000, 0.000);0.283;3.609;12.765;VALID;(-0.199, 0.098, 0.975);(0.033, 0.000, 0.000);0.305;3.734;12.245;2;0
13926;1000000522542274390;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.099, 0.975);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.099, 0.975);(-0.033, 0.000, 0.000);0.283;3.608;12.765;VALID;(-0.200, 0.099, 0.975);(0.033, 0.000, 0.000);0.306;3.743;12.245;2;0
13927;1000000522547276237;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.099, 0.975);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.099, 0.975);(-0.033, 0.000, 0.000);0.283;3.612;12.765;VALID;(-0.200, 0.099, 0.975);(0.033, 0.000, 0.000);0.303;3.711;12.245;2;0
13928;1000000522552277943;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.101, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.101, 0.974);(-0.033, 0.000, 0.000);0.283;3.613;12.765;VALID;(-0.200, 0.101, 0.974);(0.033, 0.000, 0.000);0.301;3.687;12.245;2;0
13929;1000000522557279589;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.201, 0.104, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.201, 0.104, 0.974);(-0.033, 0.000, 0.000);0.282;3.603;12.765;VALID;(-0.201, 0.104, 0.974);(0.033, 0.000, 0.000);0.300;3.676;12.245;2;0
13930;1000000522562281229;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.201, 0.109, 0.974);(0.000, 0.000, 0.000);63.875;VALID;(-0.201, 0.109, 0.974);(-0.033, 0.000, 0.000);0.281;3.588;12.765;VALID;(-0.201, 0.109, 0.974);(0.033, 0.000, 0.000);0.299;3.665;12.245;2;0
13931;1000000522567282862;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.201, 0.113, 0.973);(0.000, 0.000, 0.000);63.875;VALID;(-0.201, 0.113, 0.973);(-0.033, 0.000, 0.000);0.280;3.576;12.765;VALID;(-0.201, 0.113, 0.973);(0.033, 0.000, 0.000);0.299;3.663;12.245;2;0
13932;1000000522572284490;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.201, 0.119, 0.972);(0.000, 0.000, 0.000);63.875;VALID;(-0.201, 0.119, 0.972);(-0.033, 0.000, 0.000);0.279;3.565;12.765;VALID;(-0.201, 0.119, 0.972);(0.033, 0.000, 0.000);0.300;3.676;12.245;2;0
13933;1000000522577286112;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.201, 0.123, 0.972);(0.000, 0.000, 0.000);63.875;VALID;(-0.201, 0.123, 0.972);(-0.033, 0.000, 0.000);0.279;3.559;12.765;VALID;(-0.201, 0.123, 0.972);(0.033, 0.000, 0.000);0.299;3.664;12.245;2;0
13934;1000000522582287728;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.201, 0.127, 0.971);(0.000, 0.000, 0.000);63.875;VALID;(-0.201, 0.127, 0.971);(-0.033, 0.000, 0.000);0.278;3.555;12.765;VALID;(-0.201, 0.127, 0.971);(0.033, 0.000, 0.000);0.298;3.650;12.245;2;0
13935;1000000522587289473;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.130, 0.971);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.130, 0.971);(-0.033, 0.000, 0.000);0.278;3.553;12.765;VALID;(-0.200, 0.130, 0.971);(0.033, 0.000, 0.000);0.298;3.643;12.245;2;0
13936;1000000522592291347;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.132, 0.971);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.132, 0.971);(-0.033, 0.000, 0.000);0.278;3.551;12.765;VALID;(-0.200, 0.132, 0.971);(0.033, 0.000, 0.000);0.297;3.639;12.245;2;0
13937;1000000522597293323;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.135, 0.971);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.135, 0.971);(-0.033, 0.000, 0.000);0.278;3.549;12.765;VALID;(-0.200, 0.135, 0.971);(0.033, 0.000, 0.000);0.297;3.635;12.245;2;0
13938;1000000522602295427;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.136, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.136, 0.970);(-0.033, 0.000, 0.000);0.278;3.548;12.765;VALID;(-0.200, 0.136, 0.970);(0.033, 0.000, 0.000);0.297;3.633;12.245;2;0
13939;1000000522607297523;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.138, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.138, 0.970);(-0.033, 0.000, 0.000);0.278;3.547;12.765;VALID;(-0.200, 0.138, 0.970);(0.033, 0.000, 0.000);0.298;3.650;12.245;2;0
13940;1000000522612299612;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.139, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.139, 0.970);(-0.033, 0.000, 0.000);0.278;3.545;12.765;VALID;(-0.200, 0.139, 0.970);(0.033, 0.000, 0.000);0.297;3.639;12.245;2;0
13941;1000000522617305127;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.140, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.140, 0.970);(-0.033, 0.000, 0.000);0.278;3.544;12.765;VALID;(-0.200, 0.140, 0.970);(0.033, 0.000, 0.000);0.297;3.631;12.245;2;0
13942;1000000522622307054;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.141, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.141, 0.970);(-0.033, 0.000, 0.000);0.278;3.543;12.765;VALID;(-0.200, 0.141, 0.970);(0.033, 0.000, 0.000);0.296;3.625;12.245;2;0
13943;1000000522627308838;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.143, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.143, 0.969);(-0.033, 0.000, 0.000);0.277;3.542;12.765;VALID;(-0.200, 0.143, 0.969);(0.033, 0.000, 0.000);0.297;3.643;12.245;2;0
13944;1000000522632310480;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.143, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.143, 0.969);(-0.033, 0.000, 0.000);0.277;3.541;12.765;VALID;(-0.200, 0.143, 0.969);(0.033, 0.000, 0.000);0.297;3.634;12.245;2;0
13945;1000000522637312062;63862092735032;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.145, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.145, 0.969);(-0.033, 0.000, 0.000);0.277;3.537;12.765;VALID;(-0.200, 0.145, 0.969);(0.033, 0.000, 0.000);0.298;3.648;12.245;2;0
13946;1000000522642313638;63862092735033;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.146, 0.969);(-0.033, 0.000, 0.000);0.277;3.536;12.765;VALID;(-0.200, 0.146, 0.969);(0.033, 0.000, 0.000);0.298;3.653;12.245;2;0
13947;1000000522647315209;63862092735033;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.147, 0.969);(-0.033, 0.000, 0.000);0.277;3.535;12.765;VALID;(-0.200, 0.147, 0.969);(0.033, 0.000, 0.000);0.297;3.633;12.245;2;0
13948;1000000522652316774;63862092735033;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.147, 0.969);(-0.033, 0.000, 0.000);0.277;3.534;12.765;VALID;(-0.200, 0.147, 0.969);(0.033, 0.000, 0.000);0.296;3.621;12.245;2;0.06469942
13949;1000000522657318334;63862092735047;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.147, 0.969);(-0.033, 0.000, 0.000);0.277;3.532;12.765;VALID;(-0.199, 0.147, 0.969);(0.033, 0.000, 0.000);0.295;3.614;12.245;2;0.1755173
13950;1000000522662319888;63862092735047;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.148, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.148, 0.969);(-0.033, 0.000, 0.000);0.276;3.529;12.765;VALID;(-0.200, 0.148, 0.969);(0.033, 0.000, 0.000);0.297;3.643;12.245;2;0.1276963
13951;1000000522667321544;63862092735047;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.148, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.148, 0.969);(-0.033, 0.000, 0.000);0.276;3.527;12.765;VALID;(-0.199, 0.148, 0.969);(0.033, 0.000, 0.000);0.298;3.647;12.245;2;0.1088188
13952;1000000522672323329;63862092735062;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.200, 0.149, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.200, 0.149, 0.969);(-0.033, 0.000, 0.000);0.276;3.524;12.765;VALID;(-0.200, 0.149, 0.969);(0.033, 0.000, 0.000);0.298;3.649;12.245;2;0.1203416
13953;1000000522677325243;63862092735062;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.149, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.149, 0.969);(-0.033, 0.000, 0.000);0.276;3.520;12.765;VALID;(-0.199, 0.149, 0.969);(0.033, 0.000, 0.000);0.295;3.618;12.245;2;0.03702676
13954;1000000522682327258;63862092735062;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.149, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.149, 0.969);(-0.033, 0.000, 0.000);0.275;3.516;12.765;VALID;(-0.199, 0.149, 0.969);(0.033, 0.000, 0.000);0.296;3.626;12.245;2;0
13955;1000000522687329266;63862092735062;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.149, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.149, 0.969);(-0.033, 0.000, 0.000);0.275;3.514;12.765;VALID;(-0.199, 0.149, 0.969);(0.033, 0.000, 0.000);0.294;3.604;12.245;2;0
13956;1000000522692331267;63862092735074;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.148, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.148, 0.969);(-0.033, 0.000, 0.000);0.275;3.511;12.765;VALID;(-0.199, 0.148, 0.969);(0.033, 0.000, 0.000);0.293;3.592;12.245;2;0
13957;1000000522697333261;63862092735074;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.148, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.148, 0.969);(-0.033, 0.000, 0.000);0.275;3.509;12.765;VALID;(-0.199, 0.148, 0.969);(0.033, 0.000, 0.000);0.293;3.586;12.245;2;0
13958;1000000522702335167;63862092735084;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.148, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.148, 0.969);(-0.033, 0.000, 0.000);0.275;3.506;12.765;VALID;(-0.199, 0.148, 0.969);(0.033, 0.000, 0.000);0.293;3.583;12.245;2;0
13959;1000000522707336931;63862092735084;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.148, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.148, 0.969);(-0.033, 0.000, 0.000);0.274;3.503;12.765;VALID;(-0.199, 0.148, 0.969);(0.033, 0.000, 0.000);0.292;3.581;12.245;2;0.0498731
13960;1000000522712338554;63862092735095;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.147, 0.969);(-0.033, 0.000, 0.000);0.274;3.499;12.765;VALID;(-0.199, 0.147, 0.969);(0.033, 0.000, 0.000);0.292;3.577;12.245;2;0.04018239
13961;1000000522717340143;63862092735095;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.147, 0.969);(-0.033, 0.000, 0.000);0.274;3.494;12.765;VALID;(-0.199, 0.147, 0.969);(0.033, 0.000, 0.000);0.293;3.585;12.245;2;0
13962;1000000522722341727;63862092735107;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.147, 0.969);(-0.033, 0.000, 0.000);0.273;3.489;12.765;VALID;(-0.199, 0.147, 0.969);(0.033, 0.000, 0.000);0.292;3.579;12.245;2;0.03129562
13963;1000000522727343305;63862092735107;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.147, 0.969);(-0.033, 0.000, 0.000);0.273;3.486;12.765;VALID;(-0.199, 0.147, 0.969);(0.033, 0.000, 0.000);0.292;3.572;12.245;2;0.1308471
13964;1000000522732344885;63862092735123;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.147, 0.969);(-0.033, 0.000, 0.000);0.273;3.484;12.765;VALID;(-0.199, 0.147, 0.969);(0.033, 0.000, 0.000);0.291;3.564;12.245;2;0.226561
13965;1000000522737346468;63862092735123;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.199, 0.147, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.199, 0.147, 0.969);(-0.033, 0.000, 0.000);0.273;3.481;12.765;VALID;(-0.199, 0.147, 0.969);(0.033, 0.000, 0.000);0.291;3.558;12.245;2;0.2491862
13966;1000000522742348046;63862092735123;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.273;3.479;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.290;3.553;12.245;2;0.3508937
13967;1000000522747349700;63862092735123;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.272;3.476;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.290;3.550;12.245;2;0.3490974
13968;1000000522752351483;63862092735130;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.272;3.474;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.290;3.546;12.245;2;0.3364463
13969;1000000522757353395;63862092735142;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.272;3.472;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.289;3.543;12.245;2;0.4350596
13970;1000000522762355408;63862092735142;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.272;3.470;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.289;3.541;12.245;2;0.5342176
13971;1000000522767357414;63862092735153;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.272;3.468;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.291;3.564;12.245;2;0.5160169
13972;1000000522772359413;63862092735153;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.272;3.466;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.291;3.560;12.245;2;0.5293341
13973;1000000522777361405;63862092735153;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.271;3.464;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.289;3.540;12.245;2;0.6016382
13974;1000000522782363355;63862092735163;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.271;3.462;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.288;3.530;12.245;2;0.684325
13975;1000000522787365164;63862092735164;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.271;3.461;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.288;3.524;12.245;2;0.6896541
13976;1000000522792366831;63862092735175;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.271;3.459;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.288;3.521;12.245;2;0.7113773
13977;1000000522797368492;63862092735175;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.198, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.198, 0.146, 0.969);(-0.033, 0.000, 0.000);0.271;3.457;12.765;VALID;(-0.198, 0.146, 0.969);(0.033, 0.000, 0.000);0.287;3.519;12.245;2;0.7054336
13978;1000000522802370148;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.146, 0.969);(-0.033, 0.000, 0.000);0.271;3.455;12.765;VALID;(-0.197, 0.146, 0.969);(0.033, 0.000, 0.000);0.287;3.516;12.245;2;0.7053931
13979;1000000522807371798;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.146, 0.969);(-0.033, 0.000, 0.000);0.270;3.453;12.765;VALID;(-0.197, 0.146, 0.969);(0.033, 0.000, 0.000);0.287;3.514;12.245;2;0.7197705
13980;1000000522812373465;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.146, 0.969);(-0.033, 0.000, 0.000);0.270;3.452;12.765;VALID;(-0.197, 0.146, 0.969);(0.033, 0.000, 0.000);0.287;3.509;12.245;2;0.7824652
13981;1000000522817375126;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.146, 0.969);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.146, 0.969);(-0.033, 0.000, 0.000);0.270;3.450;12.765;VALID;(-0.197, 0.146, 0.969);(0.033, 0.000, 0.000);0.286;3.506;12.245;2;0.836028
13982;1000000522822376781;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.448;12.765;VALID;(-0.197, 0.146, 0.970);(0.033, 0.000, 0.000);0.286;3.504;12.245;2;0.8434819
13983;1000000522827378456;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.447;12.765;VALID;(-0.197, 0.146, 0.970);(0.033, 0.000, 0.000);0.286;3.503;12.245;2;0.8380783
13984;1000000522832380260;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.197, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.197, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.446;12.765;VALID;(-0.197, 0.146, 0.970);(0.033, 0.000, 0.000);0.286;3.501;12.245;2;0.8437666
13985;1000000522837382193;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.196, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.196, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.446;12.765;VALID;(-0.196, 0.146, 0.970);(0.033, 0.000, 0.000);0.286;3.499;12.245;2;0.8416502
13986;1000000522842384200;63862092735220;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.196, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.196, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.445;12.765;VALID;(-0.196, 0.146, 0.970);(0.033, 0.000, 0.000);0.286;3.496;12.245;2;0.8420628
13987;1000000522847386200;63862092735276;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.196, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.196, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.445;12.765;VALID;(-0.196, 0.146, 0.970);(0.033, 0.000, 0.000);0.285;3.493;12.245;2;0.8592997
13988;1000000522852388220;63862092735276;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.196, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.196, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.445;12.765;VALID;(-0.196, 0.146, 0.970);(0.033, 0.000, 0.000);0.285;3.491;12.245;2;0.8657532
13989;1000000522857390232;63862092735276;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.196, 0.146, 0.970);(0.000, 0.000, 0.000);63.875;VALID;(-0.196, 0.146, 0.970);(-0.033, 0.000, 0.000);0.270;3.445;12.765;VALID;(-0.196, 0.146, 0.970);(0.033, 0.000, 0.000);0.285;3.490;12.245;2;0.8620896
