Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
8834;1000000497072837524;63862092709453;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.445;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.837;12.272;2;1
8835;1000000497077841091;63862092709453;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.445;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.837;12.272;2;1
8836;1000000497082844645;63862092709464;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.837;12.272;2;1
8837;1000000497087848160;63862092709464;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.838;12.272;2;1
8838;1000000497092851528;63862092709475;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.839;12.272;2;1
8839;1000000497097854711;63862092709475;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.840;12.272;2;1
8840;1000000497102857765;63862092709487;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.842;12.272;2;1
8841;1000000497107860702;63862092709487;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.843;12.272;2;1
8842;1000000497112863493;63862092709498;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.108, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.108, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.108, 0.994);(0.033, 0.000, 0.000);0.476;5.844;12.272;2;1
8843;1000000497117866139;63862092709498;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.107, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.107, 0.994);(-0.033, 0.000, 0.000);0.438;5.444;12.440;VALID;(-0.012, -0.107, 0.994);(0.033, 0.000, 0.000);0.476;5.844;12.272;2;0.9789612
8844;1000000497122868774;63862092709498;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.107, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.107, 0.994);(-0.033, 0.000, 0.000);0.438;5.443;12.440;VALID;(-0.012, -0.107, 0.994);(0.033, 0.000, 0.000);0.476;5.843;12.272;2;0.9670866
8845;1000000497127871534;63862092709509;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.106, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.106, 0.994);(-0.033, 0.000, 0.000);0.437;5.439;12.440;VALID;(-0.012, -0.106, 0.994);(0.033, 0.000, 0.000);0.476;5.839;12.272;2;0.9309545
8846;1000000497132870918;63862092709509;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.106, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.106, 0.994);(-0.033, 0.000, 0.000);0.437;5.435;12.440;VALID;(-0.012, -0.106, 0.994);(0.033, 0.000, 0.000);0.476;5.838;12.272;2;0.8946886
8847;1000000497137870464;63862092709521;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.105, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.105, 0.994);(-0.033, 0.000, 0.000);0.437;5.435;12.440;VALID;(-0.012, -0.105, 0.994);(0.033, 0.000, 0.000);0.475;5.834;12.272;2;0.8417262
8848;1000000497142870146;63862092709521;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.104, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.104, 0.995);(-0.033, 0.000, 0.000);0.437;5.433;12.440;VALID;(-0.012, -0.104, 0.995);(0.033, 0.000, 0.000);0.475;5.829;12.272;2;0.8268024
8849;1000000497147869964;63862092709531;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.103, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.103, 0.995);(-0.033, 0.000, 0.000);0.437;5.433;12.440;VALID;(-0.012, -0.103, 0.995);(0.033, 0.000, 0.000);0.475;5.829;12.272;2;0.7957075
8850;1000000497152869918;63862092709531;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.013, -0.102, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.102, 0.995);(-0.033, 0.000, 0.000);0.437;5.433;12.440;VALID;(-0.012, -0.102, 0.995);(0.033, 0.000, 0.000);0.475;5.828;12.272;2;0.7704713
8851;1000000497157870007;63862092709543;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.013, -0.101, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.013, -0.101, 0.995);(-0.033, 0.000, 0.000);0.437;5.433;12.440;VALID;(-0.013, -0.101, 0.995);(0.033, 0.000, 0.000);0.475;5.828;12.272;2;0.7593424
8852;1000000497162873583;63862092709543;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.013, -0.100, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.013, -0.100, 0.995);(-0.033, 0.000, 0.000);0.437;5.431;12.440;VALID;(-0.013, -0.100, 0.995);(0.033, 0.000, 0.000);0.475;5.828;12.272;2;0.6748832
8853;1000000497167877097;63862092709544;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.013, -0.100, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.013, -0.100, 0.995);(-0.033, 0.000, 0.000);0.437;5.430;12.440;VALID;(-0.013, -0.100, 0.995);(0.033, 0.000, 0.000);0.475;5.829;12.272;2;0.4958118
8854;1000000497172880498;63862092709553;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.014, -0.100, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.014, -0.100, 0.995);(-0.033, 0.000, 0.000);0.437;5.430;12.440;VALID;(-0.014, -0.100, 0.995);(0.033, 0.000, 0.000);0.475;5.831;12.272;2;0.4620619
8855;1000000497177883754;63862092709553;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.014, -0.101, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.014, -0.101, 0.995);(-0.033, 0.000, 0.000);0.437;5.438;12.440;VALID;(-0.014, -0.101, 0.995);(0.033, 0.000, 0.000);0.475;5.829;12.272;2;0.2902064
8856;1000000497182886863;63862092709564;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.014, -0.103, 0.995);(0.000, 0.000, 0.000);64.700;VALID;(-0.014, -0.103, 0.995);(-0.033, 0.000, 0.000);0.441;5.488;12.440;VALID;(-0.014, -0.103, 0.995);(0.033, 0.000, 0.000);0.480;5.893;12.272;2;0
8857;1000000497187889826;63862092709564;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.013, -0.106, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.013, -0.106, 0.994);(-0.033, 0.000, 0.000);0.442;5.499;12.440;VALID;(-0.013, -0.106, 0.994);(0.033, 0.000, 0.000);0.483;5.933;12.272;2;0
8858;1000000497192892644;63862092709574;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.013, -0.111, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.013, -0.111, 0.994);(-0.033, 0.000, 0.000);0.450;5.595;12.440;VALID;(-0.013, -0.111, 0.994);(0.033, 0.000, 0.000);0.505;6.194;12.272;2;0
8859;1000000497197895304;63862092709574;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.012, -0.111, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.012, -0.111, 0.994);(-0.033, 0.000, 0.000);0.451;5.608;12.440;VALID;(-0.012, -0.111, 0.994);(0.033, 0.000, 0.000);0.513;6.298;12.272;2;0
8860;1000000497202898008;63862092709586;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.010, -0.113, 0.994);(0.000, 0.000, 0.000);64.700;VALID;(-0.010, -0.113, 0.994);(-0.033, 0.000, 0.000);0.498;6.195;12.440;VALID;(-0.010, -0.113, 0.994);(0.033, 0.000, 0.000);0.502;6.159;12.272;2;0
8861;1000000497207900811;63862092709586;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.006, -0.116, 0.993);(0.000, 0.000, 0.000);64.700;VALID;(-0.006, -0.116, 0.993);(-0.033, 0.000, 0.000);0.496;6.168;12.440;VALID;(-0.006, -0.116, 0.993);(0.033, 0.000, 0.000);0.531;6.514;12.272;2;0
8862;1000000497212900252;63862092709598;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.000, -0.126, 0.992);(0.000, 0.000, 0.000);64.700;INVALID;;;;;;VALID;(0.000, -0.126, 0.992);(0.033, 0.000, 0.000);0.499;6.125;12.272;2;0
8863;1000000497217899830;63862092709598;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(0.003, -0.170, 0.985);(0.000, 0.000, 0.000);64.700;VALID;(0.020, -0.277, 0.961);(-0.033, 0.000, 0.000);0.411;5.111;12.440;INVALID;;;;;;2;0
8864;1000000497222899545;63862092709598;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8865;1000000497227899396;63862092709608;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8866;1000000497232899325;63862092709608;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8867;1000000497237899433;63862092709619;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8868;1000000497242903055;63862092709619;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8869;1000000497247906611;63862092709631;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8870;1000000497252910019;63862092709631;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8871;1000000497257913279;63862092709643;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8872;1000000497262916395;63862092709643;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8873;1000000497267919340;63862092709643;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8874;1000000497272922174;63862092709651;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8875;1000000497277924890;63862092709665;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8876;1000000497282927597;63862092709665;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8877;1000000497287930348;63862092709665;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8878;1000000497292929736;63862092709676;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8879;1000000497297929231;63862092709676;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8880;1000000497302928893;63862092709687;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8881;1000000497307928699;63862092709687;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8882;1000000497312928640;63862092709698;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8883;1000000497317928716;63862092709698;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8884;1000000497322932335;63862092709698;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8885;1000000497327935860;63862092709708;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8886;1000000497332939184;63862092709708;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8887;1000000497337942374;63862092709720;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8888;1000000497342945418;63862092709720;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8889;1000000497347948316;63862092709730;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8890;1000000497352951068;63862092709730;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8891;1000000497357953729;63862092709742;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8892;1000000497362956346;63862092709742;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8893;1000000497367958973;63862092709742;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8894;1000000497372961726;63862092709753;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8895;1000000497377961117;63862092709753;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8896;1000000497382960645;63862092709766;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8897;1000000497387960310;63862092709766;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8898;1000000497392960109;63862092709775;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8899;1000000497397960010;63862092709775;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8900;1000000497402960056;63862092709788;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8901;1000000497407963483;63862092709788;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8902;1000000497412966762;63862092709788;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8903;1000000497417969895;63862092709798;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8904;1000000497422972883;63862092709798;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8905;1000000497427975725;63862092709809;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8906;1000000497432978379;63862092709809;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8907;1000000497437981021;63862092709821;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8908;1000000497442983654;63862092709821;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8909;1000000497447986276;63862092709831;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8910;1000000497452989025;63862092709831;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8911;1000000497457988411;63862092709842;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8912;1000000497462987935;63862092709842;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8913;1000000497467987583;63862092709853;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8914;1000000497472987383;63862092709853;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8915;1000000497477987319;63862092709853;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8916;1000000497482987390;63862092709865;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8917;1000000497487990841;63862092709865;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8918;1000000497492994144;63862092709881;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8919;1000000497497997300;63862092709881;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8920;1000000497503000350;63862092709881;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8921;1000000497508003258;63862092709898;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8922;1000000497513006027;63862092709898;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8923;1000000497518008760;63862092709898;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8924;1000000497523011483;63862092709898;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8925;1000000497528014196;63862092709909;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8926;1000000497533016969;63862092709909;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8927;1000000497538016395;63862092709920;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8928;1000000497543015958;63862092709920;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8929;1000000497548015657;63862092709931;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8930;1000000497553015492;63862092709931;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8931;1000000497558015462;63862092709941;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8932;1000000497563015567;63862092709942;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8933;1000000497568019074;63862092709953;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8934;1000000497573022434;63862092709953;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8935;1000000497578025647;63862092709953;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8936;1000000497583028713;63862092709963;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8937;1000000497588031632;63862092709963;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8938;1000000497593034406;63862092709974;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8939;1000000497598037127;63862092709974;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8940;1000000497603039870;63862092709985;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8941;1000000497608042603;63862092709985;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8942;1000000497613045381;63862092710008;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8943;1000000497618048285;63862092710008;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8944;1000000497623047825;63862092710008;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8945;1000000497628047501;63862092710008;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8946;1000000497633047271;63862092710008;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8947;1000000497638047172;63862092710030;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8948;1000000497643047175;63862092710030;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8949;1000000497648050651;63862092710030;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8950;1000000497653053980;63862092710030;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8951;1000000497658057162;63862092710053;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8952;1000000497663060182;63862092710053;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8953;1000000497668063056;63862092710053;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8954;1000000497673065785;63862092710053;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8955;1000000497678068504;63862092710053;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8956;1000000497683071212;63862092710077;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8957;1000000497688073911;63862092710077;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8958;1000000497693076647;63862092710077;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8959;1000000497698079433;63862092710077;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8960;1000000497703078856;63862092710099;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
8961;1000000497708078416;63862092710099;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
